# STATION: WBB
# STATION NAME: U of U William Browning Building
# LATITUDE: 40.76623
# LONGITUDE: -111.84755
# ELEVATION [ft]: 4806
# STATE: UT
Station_ID,Date_Time,pressure_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,precip_accum_five_minute_set_1,volt_set_1,solar_radiation_set_1,precip_accum_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,altimeter_set_1d
WBB,08/07/2015 07:20 MDT,85324.0,23.17,34.37,5.07,192.3,10.39,,13.03,7.06,,6.57,,SSW,,101814.71
WBB,08/07/2015 07:25 MDT,85330.0,22.93,35.47,5.98,194.8,11.27,,12.99,8.54,,6.81,,SSW,,101821.87
WBB,08/07/2015 07:30 MDT,85337.0,22.73,36.6,5.4,198.4,9.5,,13.04,11.22,,7.09,,SSW,,101830.23
WBB,08/07/2015 07:35 MDT,85348.0,22.55,37.7,5.11,197.9,8.72,,12.96,14.79,,7.36,,SSW,,101843.35
WBB,08/07/2015 07:40 MDT,85353.0,22.39,38.14,5.78,190.0,8.72,,12.97,18.32,,7.39,,S,,101849.32
WBB,08/07/2015 07:45 MDT,85361.0,22.27,38.99,5.2,183.5,9.7,,13.04,21.68,,7.6,,S,,101858.86
WBB,08/07/2015 07:50 MDT,85357.0,22.08,39.63,5.76,166.0,12.54,,13.04,29.72,,7.67,,SSE,,101854.09
WBB,08/07/2015 07:55 MDT,85343.0,21.58,42.67,7.49,156.9,11.76,,12.98,42.55,,8.31,,SSE,,101837.39
WBB,08/07/2015 08:00 MDT,85329.0,21.12,44.95,6.87,141.3,10.09,,13.05,48.04,,8.66,,SE,,101820.68
WBB,08/07/2015 08:05 MDT,85332.0,21.22,45.17,5.49,135.7,8.23,,12.98,42.13,,8.82,,SE,,101824.26
WBB,08/07/2015 08:10 MDT,85335.0,21.18,45.23,5.38,131.7,9.8,,12.99,32.59,,8.81,,SE,,101827.84
WBB,08/07/2015 08:15 MDT,85333.0,20.93,47.07,5.27,120.1,7.25,,13.05,27.51,,9.17,,ESE,,101825.45
WBB,08/07/2015 08:20 MDT,85321.0,20.83,47.32,5.27,118.7,6.96,,12.98,27.24,,9.16,,ESE,,101811.13
WBB,08/07/2015 08:25 MDT,85313.0,20.77,47.59,4.48,111.1,5.88,,12.99,25.83,,9.19,,ESE,,101801.59
WBB,08/07/2015 08:30 MDT,85314.0,20.61,49.34,3.32,87.8,5.0,,13.06,21.4,,9.58,,E,,101802.78
WBB,08/07/2015 08:35 MDT,85320.0,20.53,49.82,1.95,79.38,4.02,,13.06,21.27,,9.65,,E,,101809.94
WBB,08/07/2015 08:40 MDT,85315.0,20.71,47.56,2.88,69.5,5.68,,13.06,25.33,,9.12,,ENE,,101803.97
WBB,08/07/2015 08:45 MDT,85319.0,20.53,49.18,4.49,76.38,7.55,,13.06,31.32,,9.45,,ENE,,101808.75
WBB,08/07/2015 08:50 MDT,85318.0,20.74,46.81,5.64,62.97,7.94,,13.0,37.61,,8.91,,ENE,,101807.55
WBB,08/07/2015 08:55 MDT,85320.0,20.32,50.82,5.49,60.08,7.35,,13.07,55.35,,9.75,,ENE,,101809.94
WBB,08/07/2015 09:00 MDT,85323.0,20.04,52.61,4.64,58.33,7.84,,13.07,83.0,,10.01,,ENE,,101813.52
WBB,08/07/2015 09:05 MDT,85322.0,19.99,52.73,5.09,63.11,7.94,,13.07,96.2,,10.0,,ENE,,101812.33
WBB,08/07/2015 09:10 MDT,85321.0,20.25,50.47,3.95,60.2,7.16,,13.02,115.1,,9.58,,ENE,,101811.13
WBB,08/07/2015 09:15 MDT,85317.0,20.67,47.41,3.19,79.46,7.25,,13.07,128.3,,9.04,,E,,101806.36
WBB,08/07/2015 09:20 MDT,85317.0,21.02,45.84,2.73,85.7,5.2,,13.07,128.1,,8.86,,E,,101806.36
WBB,08/07/2015 09:25 MDT,85316.0,20.57,51.71,2.67,197.2,4.6,,13.07,124.9,,10.24,,SSW,,101805.17
WBB,08/07/2015 09:30 MDT,85316.0,20.67,50.1,2.59,137.1,4.41,,13.07,96.9,,9.86,,SE,,101805.17
WBB,08/07/2015 09:35 MDT,85313.0,21.07,45.46,3.4,113.1,6.17,,13.08,104.4,,8.78,,ESE,,101801.59
WBB,08/07/2015 09:40 MDT,85307.0,20.88,48.6,4.43,142.4,6.47,,13.03,101.7,,9.6,,SE,,101794.43
WBB,08/07/2015 09:45 MDT,85310.0,20.75,48.47,4.3,131.0,6.76,,13.07,95.2,,9.44,,SE,,101798.01
WBB,08/07/2015 09:50 MDT,85305.0,21.08,44.83,4.04,110.2,6.37,,13.0,112.8,,8.58,,ESE,,101792.04
WBB,08/07/2015 09:55 MDT,85299.0,21.21,44.56,3.79,94.2,7.84,,13.0,134.5,,8.61,,E,,101784.88
WBB,08/07/2015 10:00 MDT,85301.0,21.21,45.07,3.78,100.1,5.78,,13.07,176.9,,8.78,,E,,101787.27
WBB,08/07/2015 10:05 MDT,85305.0,21.26,44.28,4.94,110.2,8.23,,13.02,242.5,,8.56,,ESE,,101792.04
WBB,08/07/2015 10:10 MDT,85315.0,21.48,44.51,3.33,103.6,6.47,,13.0,263.6,,8.84,,ESE,,101803.97
WBB,08/07/2015 10:15 MDT,85314.0,21.45,45.01,4.21,123.7,7.64,,13.07,234.8,,8.98,,ESE,,101802.78
WBB,08/07/2015 10:20 MDT,85313.0,21.33,46.18,4.05,102.5,8.52,,13.06,196.4,,9.25,,ESE,,101801.59
WBB,08/07/2015 10:25 MDT,85311.0,21.29,46.33,4.52,104.9,8.03,,13.06,205.1,,9.26,,ESE,,101799.2
WBB,08/07/2015 10:30 MDT,85310.0,21.32,46.49,4.41,113.5,7.05,,13.06,227.7,,9.34,,ESE,,101798.01
WBB,08/07/2015 10:35 MDT,85302.0,21.21,47.56,5.44,122.0,7.84,,12.99,262.4,,9.58,,ESE,,101788.46
WBB,08/07/2015 10:40 MDT,85303.0,21.25,46.93,4.31,99.3,7.25,,13.06,296.7,,9.42,,E,,101789.65
WBB,08/07/2015 10:45 MDT,85297.0,21.16,47.77,4.96,109.4,7.94,,13.06,290.8,,9.6,,ESE,,101782.5
WBB,08/07/2015 10:50 MDT,85309.0,21.13,47.83,4.74,100.1,8.03,,13.0,191.1,,9.59,,E,,101796.81
WBB,08/07/2015 10:55 MDT,85305.0,20.85,49.07,4.37,108.0,7.16,,12.98,201.0,,9.72,,ESE,,101792.04
WBB,08/07/2015 11:00 MDT,85299.0,20.93,48.64,3.79,111.2,6.08,,13.05,240.4,,9.66,,ESE,,101784.88
WBB,08/07/2015 11:05 MDT,85310.0,21.1,48.58,3.14,131.6,4.7,,13.06,240.4,,9.8,,SE,,101798.01
WBB,08/07/2015 11:10 MDT,85310.0,20.97,53.96,3.43,143.9,5.78,,13.06,193.8,,11.26,,SE,,101798.01
WBB,08/07/2015 11:15 MDT,85308.0,20.76,54.42,3.58,129.5,6.17,,13.06,145.5,,11.19,,SE,,101795.62
WBB,08/07/2015 11:20 MDT,85302.0,20.7,53.27,4.35,144.1,6.47,,13.05,151.4,,10.81,,SE,,101788.46
WBB,08/07/2015 11:25 MDT,85305.0,20.67,54.21,3.99,142.9,6.37,,13.0,153.3,,11.05,,SE,,101792.04
WBB,08/07/2015 11:30 MDT,85313.0,20.56,57.53,3.18,160.1,4.6,,13.05,141.5,,11.85,,SSE,,101801.59
WBB,08/07/2015 11:35 MDT,85320.0,19.91,64.11,3.14,157.9,4.7,,12.98,127.2,,12.89,,SSE,,101809.94
WBB,08/07/2015 11:40 MDT,85324.0,19.38,65.91,4.34,147.6,6.37,,12.99,127.9,,12.81,,SSE,,101814.71
WBB,08/07/2015 11:45 MDT,85325.0,18.44,73.19,4.22,139.4,6.17,,13.06,136.2,,13.52,,SE,,101815.91
WBB,08/07/2015 11:50 MDT,85318.0,18.26,72.35,4.58,125.1,6.17,,12.98,119.9,,13.17,,SE,,101807.55
WBB,08/07/2015 11:55 MDT,85304.0,18.57,65.02,4.65,74.84,7.74,,13.0,139.8,,11.83,,ENE,,101790.85
WBB,08/07/2015 12:00 MDT,85284.0,18.89,60.61,5.99,58.21,9.99,,13.07,145.4,,11.06,,ENE,,101766.98
WBB,08/07/2015 12:05 MDT,85271.0,18.74,60.19,7.39,51.38,11.17,,13.01,134.1,,10.82,,NE,,101751.47
WBB,08/07/2015 12:10 MDT,85257.0,18.93,57.77,8.4,55.52,13.42,,13.08,154.7,,10.38,11.48,NE,,101734.76
WBB,08/07/2015 12:15 MDT,85246.0,18.99,57.83,8.43,55.62,12.64,,13.08,177.9,,10.45,11.53,NE,,101721.64
WBB,08/07/2015 12:20 MDT,85228.0,19.0,57.21,8.93,55.86,12.44,,13.06,141.2,,10.3,11.21,NE,,101700.16
WBB,08/07/2015 12:25 MDT,85226.0,19.11,56.67,8.16,60.14,12.93,,13.0,116.2,,10.26,11.86,ENE,,101697.77
WBB,08/07/2015 12:30 MDT,85231.0,19.05,57.31,6.94,61.46,12.54,,13.09,110.4,,10.37,,ENE,,101703.74
WBB,08/07/2015 12:35 MDT,85229.0,19.06,56.55,7.07,58.81,11.17,,13.01,109.5,,10.18,,ENE,,101701.35
WBB,08/07/2015 12:40 MDT,85250.0,19.47,54.57,4.2,70.82,7.55,,13.04,109.3,,10.03,,ENE,,101726.41
WBB,08/07/2015 12:45 MDT,85252.0,19.95,52.52,3.49,73.28,5.68,,13.04,107.7,,9.9,,ENE,,101728.8
WBB,08/07/2015 12:50 MDT,85240.0,20.21,52.16,2.13,83.0,3.23,,13.09,157.1,,10.04,,E,,101714.48
WBB,08/07/2015 12:55 MDT,85235.0,20.46,50.47,2.46,82.8,4.21,,13.09,167.9,,9.78,,E,,101708.51
WBB,08/07/2015 13:00 MDT,85234.0,20.5,49.99,3.05,65.68,5.78,,13.09,159.6,,9.67,,ENE,,101707.32
WBB,08/07/2015 13:05 MDT,85225.0,20.34,50.43,5.18,59.53,9.31,,13.0,130.5,,9.65,,ENE,,101696.58
WBB,08/07/2015 13:10 MDT,85221.0,20.2,50.34,5.13,48.28,9.7,,13.08,133.5,,9.5,,NE,,101691.81
WBB,08/07/2015 13:15 MDT,85232.0,20.32,50.61,3.37,62.05,6.56,,13.08,130.6,,9.69,,ENE,,101704.93
WBB,08/07/2015 13:20 MDT,85233.0,20.36,50.09,4.83,57.28,6.66,,13.04,120.4,,9.57,,ENE,,101706.13
WBB,08/07/2015 13:25 MDT,85232.0,20.45,49.69,4.06,52.01,5.68,,13.04,115.4,,9.53,,NE,,101704.93
WBB,08/07/2015 13:30 MDT,85232.0,20.65,49.55,2.54,59.16,5.09,,13.08,134.3,,9.68,,ENE,,101704.93
WBB,08/07/2015 13:35 MDT,85227.0,21.17,48.56,1.11,180.1,1.86,,13.01,166.6,,9.85,,S,,101698.97
WBB,08/07/2015 13:40 MDT,85220.0,21.58,47.45,1.81,138.4,3.33,,13.01,192.0,,9.89,,SE,,101690.61
WBB,08/07/2015 13:45 MDT,85218.0,21.83,46.09,0.4,119.4,1.47,,13.08,204.0,,9.68,,ESE,,101688.23
WBB,08/07/2015 13:50 MDT,85211.0,22.39,45.25,0.76,114.5,4.12,,13.0,251.6,,9.92,,ESE,,101679.87
WBB,08/07/2015 13:55 MDT,85202.0,22.01,46.26,2.38,100.2,4.02,,13.0,300.2,,9.9,,E,,101669.13
WBB,08/07/2015 14:00 MDT,85192.0,21.89,46.92,2.29,129.0,4.41,,13.03,391.1,,10.0,,SE,,101657.2
WBB,08/07/2015 14:05 MDT,85183.0,23.13,43.66,1.8,133.1,3.82,,12.99,1036.0,,10.06,,SE,,101646.46
WBB,08/07/2015 14:10 MDT,85166.0,23.52,42.42,2.12,79.7,3.82,,12.99,936.0,,9.98,,E,,101626.18
WBB,08/07/2015 14:15 MDT,85150.0,23.46,43.0,2.15,92.1,3.53,,13.04,864.0,,10.13,,E,,101607.08
WBB,08/07/2015 14:20 MDT,85147.0,24.0,42.58,2.94,166.0,5.0,,12.98,628.4,,10.48,,SSE,,101603.5
WBB,08/07/2015 14:25 MDT,85145.0,24.11,42.1,1.99,174.1,3.43,,12.96,585.9,,10.41,,S,,101601.12
WBB,08/07/2015 14:30 MDT,85143.0,24.67,41.0,1.32,163.7,3.63,,13.02,630.4,,10.52,,SSE,,101598.73
WBB,08/07/2015 14:35 MDT,85136.0,24.85,41.31,2.42,172.6,4.6,,12.94,460.2,,10.79,,S,,101590.38
WBB,08/07/2015 14:40 MDT,85130.0,23.56,44.45,3.27,145.7,5.2,,12.96,339.4,,10.72,,SE,,101583.22
WBB,08/07/2015 14:45 MDT,85130.0,22.85,45.64,2.71,122.8,5.0,,13.01,330.3,,10.47,,ESE,,101583.22
WBB,08/07/2015 14:50 MDT,85126.0,23.91,43.15,1.64,174.4,3.13,,12.94,908.0,,10.59,,S,,101578.45
WBB,08/07/2015 14:55 MDT,85129.0,24.89,39.84,1.8,156.2,4.02,,13.01,831.0,,10.29,,SSE,,101582.03
WBB,08/07/2015 15:00 MDT,85139.0,24.94,38.78,2.69,192.0,6.76,,12.95,640.9,,9.93,,SSW,,101593.96
WBB,08/07/2015 15:05 MDT,85142.0,23.92,41.88,3.04,182.9,5.59,,13.01,328.8,,10.16,,S,,101597.54
WBB,08/07/2015 15:10 MDT,85134.0,23.87,41.97,2.34,174.3,5.2,,12.94,562.2,,10.14,,S,,101587.99
WBB,08/07/2015 15:15 MDT,85125.0,23.89,41.63,3.46,144.4,8.33,,13.0,550.6,,10.04,,SE,,101577.25
WBB,08/07/2015 15:20 MDT,85118.0,24.43,40.71,2.3,140.3,4.51,,12.98,581.1,,10.19,,SE,,101568.9
WBB,08/07/2015 15:25 MDT,85113.0,24.46,41.33,2.99,147.2,5.0,,12.93,440.3,,10.45,,SSE,,101562.93
WBB,08/07/2015 15:30 MDT,85103.0,24.79,40.45,1.35,159.7,4.12,,12.91,665.7,,10.42,,SSE,,101551.0
WBB,08/07/2015 15:35 MDT,85084.0,24.72,40.46,3.44,128.5,5.49,,12.98,620.3,,10.36,,SE,,101528.33
WBB,08/07/2015 15:40 MDT,85059.0,24.32,41.45,4.07,134.4,6.27,,12.96,648.1,,10.36,,SE,,101498.5
WBB,08/07/2015 15:45 MDT,85058.0,24.82,40.03,4.35,177.1,8.62,,12.98,406.1,,10.29,,S,,101497.3
WBB,08/07/2015 15:50 MDT,85048.0,24.5,40.6,3.31,164.8,6.17,,12.91,248.9,,10.22,,SSE,,101485.37
WBB,08/07/2015 15:55 MDT,85041.0,24.09,42.29,3.49,146.9,5.59,,12.97,431.2,,10.46,,SSE,,101477.02
WBB,08/07/2015 16:00 MDT,85039.0,24.64,39.89,5.48,181.3,7.94,,12.91,394.6,,10.08,,S,,101474.63
WBB,08/07/2015 16:05 MDT,85034.0,24.51,39.74,5.55,187.4,10.29,,12.92,304.4,,9.9,,S,,101468.66
WBB,08/07/2015 16:10 MDT,85032.0,24.74,39.01,4.8,193.2,8.62,,12.91,609.1,,9.84,,SSW,,101466.28
WBB,08/07/2015 16:15 MDT,85022.0,25.59,37.77,3.02,217.5,5.98,,12.98,617.1,,10.12,,SW,,101454.35
WBB,08/07/2015 16:20 MDT,85007.0,25.51,36.76,5.17,208.0,8.03,,12.9,693.3,,9.64,,SSW,,101436.45
WBB,08/07/2015 16:25 MDT,84995.0,25.48,37.15,4.91,205.6,9.6,,12.94,696.5,,9.77,,SSW,,101422.13
WBB,08/07/2015 16:30 MDT,84989.0,25.71,35.74,6.1,197.4,10.97,,12.98,536.1,,9.4,,SSW,,101414.97
WBB,08/07/2015 16:35 MDT,84981.0,25.45,35.14,7.18,186.1,10.97,,12.9,581.5,,8.92,,S,,101405.42
WBB,08/07/2015 16:40 MDT,84973.0,25.45,35.47,7.13,186.3,10.78,,12.98,612.0,,9.06,,S,,101395.88
WBB,08/07/2015 16:45 MDT,84973.0,25.8,34.81,6.51,186.1,9.7,,12.97,597.5,,9.09,,S,,101395.88
WBB,08/07/2015 16:50 MDT,84965.0,25.84,34.48,4.52,191.1,6.86,,12.93,611.7,,8.98,,S,,101386.33
WBB,08/07/2015 16:55 MDT,84947.0,26.46,33.4,2.22,199.2,5.2,,12.92,577.3,,9.06,,SSW,,101364.85
WBB,08/07/2015 17:00 MDT,84935.0,26.58,33.43,2.13,211.0,5.68,,12.9,563.2,,9.18,,SSW,,101350.53
WBB,08/07/2015 17:05 MDT,84921.0,26.36,33.18,4.23,198.4,7.25,,12.9,538.0,,8.88,,SSW,,101333.83
WBB,08/07/2015 17:10 MDT,84905.0,26.16,33.85,5.6,203.9,9.5,,12.91,520.6,,9.0,,SSW,,101314.73
WBB,08/07/2015 17:15 MDT,84894.0,26.37,33.27,4.07,194.4,7.94,,12.97,505.7,,8.93,,SSW,,101301.61
WBB,08/07/2015 17:20 MDT,84883.0,26.43,32.96,5.12,212.0,8.43,,12.88,491.8,,8.84,,SSW,,101288.48
WBB,08/07/2015 17:25 MDT,84867.0,26.39,33.11,4.66,200.5,8.13,,12.89,477.6,,8.87,,SSW,,101269.39
WBB,08/07/2015 17:30 MDT,84857.0,26.54,32.57,5.75,185.2,11.66,,12.97,464.6,,8.76,,S,,101257.46
WBB,08/07/2015 17:35 MDT,84855.0,26.59,31.91,6.07,187.9,10.39,,12.89,450.4,,8.5,,S,,101255.07
WBB,08/07/2015 17:40 MDT,84851.0,26.49,31.83,5.29,186.7,9.41,,12.92,435.4,,8.38,,S,,101250.3
WBB,08/07/2015 17:45 MDT,84845.0,26.75,32.11,5.13,182.9,8.43,,12.97,420.8,,8.74,,S,26.32,101243.14
WBB,08/07/2015 17:50 MDT,84836.0,26.67,32.39,5.08,187.0,9.6,,12.95,407.2,,8.79,,S,26.24,101232.4
WBB,08/07/2015 17:55 MDT,84822.0,26.52,32.47,5.7,193.8,9.5,,12.89,368.4,,8.7,,SSW,,101215.69
WBB,08/07/2015 18:00 MDT,84800.0,26.99,32.24,2.27,188.0,5.78,,12.97,379.7,,9.01,,S,26.59,101189.44
WBB,08/07/2015 18:05 MDT,84773.0,27.41,31.38,3.09,172.7,5.88,,12.9,363.9,,8.98,,S,26.74,101157.22
WBB,08/07/2015 18:10 MDT,84733.0,27.17,31.67,3.99,179.7,6.56,,12.89,351.7,,8.9,,S,26.6,101109.49
WBB,08/07/2015 18:15 MDT,84703.0,27.29,30.39,3.31,169.4,5.2,,12.97,339.3,,8.4,,S,26.62,101073.69
WBB,08/07/2015 18:20 MDT,84691.0,27.46,30.51,3.25,190.2,5.78,,12.88,317.0,,8.61,,S,26.74,101059.37
WBB,08/07/2015 18:25 MDT,84694.0,27.14,31.21,3.02,208.0,5.49,,12.88,96.1,,8.66,,SSW,26.56,101062.95
WBB,08/07/2015 18:30 MDT,84709.0,26.33,32.24,4.6,214.3,8.33,,12.96,94.5,,8.43,,SW,,101080.85
WBB,08/07/2015 18:35 MDT,84724.0,26.18,32.34,3.77,220.6,6.66,,12.96,75.79,,8.34,,SW,,101098.75
WBB,08/07/2015 18:40 MDT,84721.0,25.98,32.82,3.46,227.9,5.78,,12.91,36.8,,8.38,,SW,,101095.17
WBB,08/07/2015 18:45 MDT,84706.0,25.96,33.24,2.3,202.1,6.86,,12.97,18.67,,8.55,,SSW,,101077.27
WBB,08/07/2015 18:50 MDT,84702.0,25.99,32.95,2.36,204.9,6.47,,12.97,19.5,,8.45,,SSW,,101072.5
WBB,08/07/2015 18:55 MDT,84691.0,25.95,31.98,4.52,193.3,7.94,,12.9,19.63,,7.97,,SSW,,101059.37
WBB,08/07/2015 19:00 MDT,84693.0,25.9,32.31,3.85,189.9,6.66,,12.97,15.51,,8.08,,S,,101061.76
WBB,08/07/2015 19:05 MDT,84705.0,25.92,32.17,3.46,201.1,5.68,,12.9,8.1,,8.03,,SSW,,101076.08
WBB,08/07/2015 19:10 MDT,84798.0,25.54,35.71,8.66,249.7,26.06,,12.92,3.38,,9.24,19.11,WSW,,101187.05
WBB,08/07/2015 19:15 MDT,84906.0,17.92,75.15,10.11,275.6,19.3,,12.98,0.99,,13.43,9.19,W,,101315.93
WBB,08/07/2015 19:20 MDT,84985.0,16.53,83.5,10.83,274.9,21.46,,12.92,0.6,,13.7,7.1,W,,101410.19
WBB,08/07/2015 19:25 MDT,85006.0,15.95,87.7,10.38,297.5,17.44,,12.92,1.0,,13.89,6.67,WNW,,101435.25
WBB,08/07/2015 19:30 MDT,84995.0,15.12,91.5,11.33,317.0,18.71,,12.93,2.25,,13.73,5.12,NW,,101422.13
WBB,08/07/2015 19:35 MDT,85010.0,15.06,91.7,11.19,321.3,16.36,,12.94,3.78,,13.71,5.13,NW,,101440.03
WBB,08/07/2015 19:40 MDT,85027.0,15.19,90.0,11.72,327.6,16.07,,12.98,4.43,,13.55,4.99,NNW,,101460.31
WBB,08/07/2015 19:45 MDT,85077.0,15.19,89.1,8.56,318.7,15.58,,13.05,3.31,,13.39,6.96,NW,,101519.98
WBB,08/07/2015 19:50 MDT,85107.0,15.06,89.4,8.75,320.7,14.7,,12.98,2.57,,13.31,6.67,NW,,101555.77
WBB,08/07/2015 19:55 MDT,85122.0,14.96,89.3,8.03,328.4,12.54,,12.99,4.6,,13.2,,NNW,,101573.67
WBB,08/07/2015 20:00 MDT,85162.0,15.02,89.1,8.15,319.8,14.8,,13.08,6.04,,13.22,7.06,NW,,101621.4
WBB,08/07/2015 20:05 MDT,85157.0,14.97,89.8,10.67,331.6,15.48,,13.08,6.76,,13.29,5.32,NNW,,101615.44
WBB,08/07/2015 20:10 MDT,85150.0,15.04,89.4,10.34,338.4,15.87,,13.03,5.89,,13.29,5.61,NNW,,101607.08
WBB,08/07/2015 20:15 MDT,85145.0,14.94,89.1,8.48,344.6,15.29,,13.05,3.66,,13.14,6.72,NNW,,101601.12
WBB,08/07/2015 20:20 MDT,85123.0,14.95,88.5,8.41,343.7,14.31,,13.09,2.0,,13.05,6.78,NNW,,101574.87
WBB,08/07/2015 20:25 MDT,85138.0,15.16,87.3,8.26,341.8,12.93,,13.04,0.42,,13.04,7.14,NNW,,101592.77
WBB,08/07/2015 20:30 MDT,85165.0,15.06,86.5,8.05,344.7,12.25,,13.12,0.46,,12.8,7.18,NNW,,101624.98
WBB,08/07/2015 20:35 MDT,85170.0,14.92,86.2,6.21,351.1,11.07,,13.12,0.63,,12.61,,N,,101630.95
WBB,08/07/2015 20:40 MDT,85200.0,14.82,86.6,4.38,329.1,8.62,,13.07,0.42,,12.59,,NNW,,101666.75
WBB,08/07/2015 20:45 MDT,85218.0,14.73,86.9,2.92,319.6,6.66,,13.13,0.27,,12.55,,NW,,101688.23
WBB,08/07/2015 20:50 MDT,85184.0,14.69,87.1,4.4,343.1,7.16,,13.05,0.2,,12.55,,NNW,,101647.66
WBB,08/07/2015 20:55 MDT,85196.0,14.71,87.0,3.22,331.6,5.68,,13.08,0.0,,12.55,,NNW,,101661.97
WBB,08/07/2015 21:00 MDT,85196.0,14.82,87.1,1.96,330.3,4.12,,13.14,0.0,,12.67,,NNW,,101661.97
WBB,08/07/2015 21:05 MDT,85192.0,14.87,87.0,0.62,165.3,1.86,,13.07,0.0,,12.71,,SSE,,101657.2
WBB,08/07/2015 21:10 MDT,85205.0,14.95,87.1,2.11,208.3,3.23,,13.09,0.0,,12.8,,SSW,,101672.71
WBB,08/07/2015 21:15 MDT,85201.0,14.93,87.1,1.55,213.9,2.55,,13.14,0.0,,12.78,,SW,,101667.94
WBB,08/07/2015 21:20 MDT,85213.0,15.0,87.4,0.34,21.96,1.86,,13.09,0.0,,12.9,,NNE,,101682.26
WBB,08/07/2015 21:25 MDT,85210.0,15.14,87.1,2.59,85.0,3.72,,13.06,0.0,,12.99,,E,,101678.68
WBB,08/07/2015 21:30 MDT,85213.0,15.14,87.0,4.57,112.7,6.17,,13.1,0.0,,12.97,,ESE,,101682.26
WBB,08/07/2015 21:35 MDT,85219.0,15.07,87.0,3.58,123.5,5.2,,13.09,0.0,,12.9,,ESE,,101689.42
WBB,08/07/2015 21:40 MDT,85236.0,15.19,87.7,2.5,158.1,4.51,,13.07,0.0,,13.15,,SSE,,101709.71
WBB,08/07/2015 21:45 MDT,85243.0,15.27,88.5,1.79,163.5,3.13,,13.15,0.0,,13.36,,SSE,,101718.06
WBB,08/07/2015 21:50 MDT,85229.0,15.27,89.2,1.88,176.8,3.04,,13.07,0.0,,13.49,,S,,101701.35
WBB,08/07/2015 21:55 MDT,85217.0,15.17,89.6,2.05,190.7,2.94,,13.09,0.0,,13.46,,S,,101687.03
WBB,08/07/2015 22:00 MDT,85217.0,15.13,89.9,2.34,186.6,3.53,,13.16,0.0,,13.47,,S,,101687.03
WBB,08/07/2015 22:05 MDT,85218.0,15.07,90.0,2.7,186.7,4.31,,13.16,0.0,,13.43,,S,,101688.23
WBB,08/07/2015 22:10 MDT,85227.0,15.19,90.0,1.96,189.1,3.23,,13.16,0.0,,13.55,,S,,101698.97
WBB,08/07/2015 22:15 MDT,85238.0,15.28,90.1,1.13,165.8,1.96,,13.16,0.0,,13.65,,SSE,,101712.09
WBB,08/07/2015 22:20 MDT,85259.0,15.36,90.2,1.97,216.9,3.63,,13.09,0.0,,13.75,,SW,,101737.15
WBB,08/07/2015 22:25 MDT,85298.0,15.31,90.2,2.95,193.8,5.59,,13.09,0.0,,13.7,,SSW,,101783.69
WBB,08/07/2015 22:30 MDT,85298.0,15.13,90.5,2.15,166.8,4.31,,13.16,0.0,,13.57,,SSE,,101783.69
WBB,08/07/2015 22:35 MDT,85294.0,15.06,91.0,1.53,143.4,2.74,,13.07,0.0,,13.59,,SE,,101778.92
WBB,08/07/2015 22:40 MDT,85296.0,14.98,91.5,1.32,120.3,2.06,,13.09,0.0,,13.59,,ESE,,101781.3
WBB,08/07/2015 22:45 MDT,85318.0,14.96,91.9,0.88,155.8,1.96,,13.16,0.0,,13.64,,SSE,,101807.55
WBB,08/07/2015 22:50 MDT,85336.0,15.04,92.1,1.59,192.4,2.84,,13.16,0.0,,13.76,,SSW,,101829.03
WBB,08/07/2015 22:55 MDT,85339.0,15.0,91.9,0.8,133.4,1.86,,13.09,0.0,,13.68,,SE,,101832.61
WBB,08/07/2015 23:00 MDT,85343.0,14.93,92.1,1.55,127.2,2.55,,13.17,0.0,,13.65,,SE,,101837.39
WBB,08/07/2015 23:05 MDT,85337.0,14.95,92.2,2.66,108.8,4.12,,13.12,0.0,,13.68,,ESE,,101830.23
WBB,08/07/2015 23:10 MDT,85329.0,14.83,92.1,3.76,113.5,4.8,,13.09,0.0,,13.55,,ESE,,101820.68
WBB,08/07/2015 23:15 MDT,85320.0,14.9,92.1,3.47,104.9,5.29,,13.17,0.0,,13.62,,ESE,,101809.94
WBB,08/07/2015 23:20 MDT,85296.0,14.88,91.9,4.98,98.7,5.98,,13.11,0.0,,13.56,,E,,101781.3
WBB,08/07/2015 23:25 MDT,85274.0,14.98,91.6,5.2,97.8,6.86,,13.11,0.0,,13.61,,E,,101755.05
WBB,08/07/2015 23:30 MDT,85270.0,15.25,90.4,3.59,81.0,5.2,,13.18,0.0,,13.67,,E,,101750.28
WBB,08/07/2015 23:35 MDT,85272.0,15.91,83.7,3.53,77.58,5.49,,13.11,0.0,,13.13,,ENE,,101752.66
WBB,08/07/2015 23:40 MDT,85292.0,16.44,79.96,1.46,268.3,3.72,,13.11,0.0,,12.94,,W,,101776.53
WBB,08/07/2015 23:45 MDT,85305.0,15.66,87.0,3.29,236.2,4.7,,13.18,0.0,,13.48,,SW,,101792.04
WBB,08/07/2015 23:50 MDT,85284.0,15.35,90.0,1.29,145.2,2.16,,13.11,0.0,,13.7,,SE,,101766.98
WBB,08/07/2015 23:55 MDT,85273.0,15.28,90.8,2.15,126.9,2.74,,13.09,0.0,,13.77,,SE,,101753.86
